stu_id,sch_id,sstratid,sex,race,ethnic,bys42a,bys42b,bys44a,bys44b,bys44c,bys44d,bys44e,bys44f,bys44g,bys44h,bys44i,bys44j,bys44k,bys44l,bys44m,bys48a,bys48b,bys79a,byfamsiz,famcomp,bygrads,byses,byfaminc,parocc,bytxrstd,bytxmstd,bytxsstd,bytxhstd,bypared,bytests,par_inv,f1s36a1,f1s36a2,f1s36b1,f1s36b2,f1s36c1,f1s36c2,f1s36d1,f1s36d2,f1s36e1,f1s36e2,f1s36f1,f1s36f2,f1s39a,f1s39b,f1s39c,f1s39d,f1s45a,f1s45b,f1s62a,f1s62b,f1s62c,f1s62d,f1s62e,f1s62f,f1s62g,f1s62h,f1s62i,f1s62j,f1s62k,f1s62l,f1s62m,f1s64a,f1s64b,f1s64c,f1s64d,f1s64e,f1s64f,f1s64g,f1s64h,f1s64i,f1s64j,f1s64k,f1s77,f1s78a,f1s80aa,f1s82,f1s83,ffugrad,f1cncpt1,f1cncpt2,f1locus1,f1locus2,f1txrstd,f1txmstd,f1txsstd,f1txhstd
2517305,25173,25,1,4,1,6,6,1,4,1,1,1,4,4,1,4,4,1,4,1,5,5,1,3,5,3.3,-0.106,5,56.33,48.277,50.236,55.672,57.385,4,52.8925,0.883633637,1,2,1,1,0,1,0,0,0,0,1,1,6,4,8,5,6,6,1,4,2,1,1,3,2,1,4,4,2,4,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,2,5.75,1.22,1.33,-0.9,-0.59,54.27,54.95,44.56,54.38
2517373,25173,25,1,2,0, , ,1,1,2,2,2,3,2,1,2,3,3,3,1,6,6,2,8,1,3.3,-0.287,12,66.18,31.49,46.923,40.086,39.801,2,39.575,0.00367912,0,2,0,0,0,0, ,1, , ,0,0,8,3, ,7,1,3,2,2,2,2,2,3,2,2,2,2,2,3,3,4,3,4,4,4,4,4,3,4,4,4,0,0,0,4,2,6,-0.33,-0.45,-0.9,-0.61,34.06,47.75,45.42,45.73
2517379,25173,25,2,4,1,3,2,1,3,3,2,2,3,3,2,2,3,2,3,3,5,5,1,3,5,2.5,-0.506,9,15.57, , , , ,3, ,-0.252097859,5,2,1,1,1,1,1,2, , ,4,2,8,7, ,6,2,2,2,4,4,2,2,3,4,1,3,2,2,3,2,5,4,3,4,5,5,5,4,5,5,5,0,1,0,1,1,7,0.03,-0.07,0.96,0.54,37.98,41.13,35.5,46.87
2517390,25173,25,1,4,1,2,3,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,3,4,2,3,-0.388,9,49.7,48.277,54.949,55.672,55.528,2,53.6065,-0.942153255,2,0,1,0,1,0,1,1, , ,1,0,8,2, ,3,5,5,2,2,3,2,2,2,3,2,3,3,3,2,3,5,4,4,4,3,4,4,3,4,4,3,0,1,0,5,2,4.333333333,-0.33,-0.29,-0.43,-0.63,48.44,46.87,55.39,51.27
2517808,25178,25,1,2,0, , ,1,3,2,2,2,3,3,2,3,4,2,4,2,4,6,2,3,5,2,0.438,10,66.09,44.216,39.633,46.807,30.954,3,40.4025,0.233166706,5,1,1,0,1,0,2,0,1,0,1,2,7,6,8,7,2,3,1,4,3,1,1,4,4,1,4,4,1,4,2,5,5,5,5,5,5,5,5,5,5,5,0,1,1,2,1,7,1.22,1.33,0.94,0.78,39.54,41.7,42.98,51.88
2517810,25178,25,1,4,1,6,6,2,3,4,2,2,3,4,2,2,2,2,3,4,5,5,1,8,5,2.8,-0.678,5,56.33,63.167,53.256,55.385,62.519,2,58.58175,0.686801764,3,3,4,4,3,4,3,3,2,1,4,2,7,7,7,7,6,6,2,4,4,2,2,4,4,2,3,3,2,4,4,5,5,4,4,4,3,4,3,3,4,4,0,3,0,6,3,7,-0.33,0.09,1.41,1.18,65.73,56.84,62.66,62.88
2517835,25178,25,2,4,1,6,5,2,4,4,1,2,3,3,1,2,2,2,4,3,5,5,3,2,5,3,-0.499,9,58.01,67.499,65.405,64.821,59.242,3,64.24175,0.10307332,2,4,1,3, , ,2,3,1,2,1,3,8,6,6,8,6,6,4,2,3,3,1,2,2,4,1,1,4,2,4,5,5,3,3,3,3,3,5,3,3,3,0,2,0,6,3,7,-1.82,-1.85,-0.88,-0.9,63.69,59.5,60.14,61.05
2517883,25178,25,2,4,1,2,4,4,4,3,2,3,4,4,3,2,3,2,4,3,5,6,5,4,2,4,0.211,10,66.18,65.334,68.866,62.39,60.989,3,64.39475,0.831100901,2,2,0,1,1,1,1,1,0,1,1,1,6,8,7,7,2,5,3,3,3,2,2,3,3,3,2,3,2,3,3,5,5,4,4,4,4,4,4,4,4,3,0,3,1,6,3,7,-1.08,-0.71,0.03,0.07,67.2,65.6,56.48,59.52
2520881,25208,25,2,4,1,2,3,3,3,3,2,1,1,3,2,2,2,3,3,1,6, ,3,4,2,2.8,-0.5,8,58.01,59.105,49.059,53.383,47.883,4,52.3575,0.812485358,3,2,1,1,1,1,1,1,1,2,1,0,7,7,3,4,3,4,2,3,4,1,2,2,3,2,2,2,3,3,3,5,5,5,5,5,3,4,3,4,5,5,2,3,0,6,3,5.25,0.06,-0.23,0.05,-0.18,53.62,48.61,56.23,51.61
2522447,25224,25,1,2,0,6,6,2,4,4,2,2,2,3,2,4,4,2,4,2,2,6, ,3,6,2.8,-0.461,7,61.32,37.853,44.493,42.375,26.367,2,37.772,-0.609722303,3,2,2,1,3,2,2,1,2,1,3,2,6,4,1,2,3,4,1,3,4,2,2,3,2,2,4,4,2,4,2,3,3,4,3,4,5,4,3,4,5,3,0,2,0,4,3,3.25,0.06,0.67,0.05,-0.13,39.36,53.9,40.26,34.54
2522488,25224,25,1,5,0,6, ,2,2,2,2,2,3,3,2,3,3,2,3,3,5,5,0,4,1,2.3,-1.22,7,27.41,32.844,36.099,33.653,28.66,1,32.814,-0.218180666,3,0,1,0,1,0,3,0,0,0,1,0,5,3,2,2,3,5, , , , , , , , , , , , , ,4,4,4,4,4,4,4,5,5,5,5,0,0,0,2,2,3, , , , , , , , 
2522719,25227,25,2,2,0,6,6,2,3,3,2,2,3,3,2,2,2,2,2,3,5,5,0,4,2,2.8,-0.362,7,66.18,63.303,46.702,55.672,52.251,3,54.482,-0.063224945,3,1,0,0,1,1,1,2,1,0,1,2,3,7,3,1,5,6,2,3,3,1,1, ,2,3,3,3,2,3,2,5,3,3,3,4,4,5,4,3,4,4,0,1,0,6,3,3.5,0.11,0.15,-0.76,-0.49,60.6,40.87,48.89,61.3
2524209,25242,25,2,4,1,5,6,2, , , ,3, , ,1,4, , , , ,6,6,1,4,2,3.3,0.513,12,66.18,57.075,50.089,53.383,43.951,3,51.1245,0.912045137,2,2,1,1,1,1,1,2, , ,2,2,5,7, ,7,4,5,1,3,3,1,2,3,4,1,3,4,2,4,4,5,5,5,5,4,5,5,4,4,5,4,1,3,0,3,2,6.333333333,0.81,0.91,0.48,0.5,54.47,53.96,55.75,48.56
2525613,25256,25,2,4,1,3,5,2,3,4,2,1,3,3,2,2,1,2,4,2,5,5,2,4,1,3.8,0.122,10,7.32,50.848,47.954,48.809,37.398,3,46.25225,0.359876506, , , , , , , , , , , , ,7,7,8,6, , ,1,3,3,2,2,3,3,2,2,2,2,3,3,5,5,4,5,4,4,4,3,3,4,4,0, ,0,2,2,7,0.06,-0.23,0.03,0.07,40.32,46.34,43.46,50.23
2525633,25256,25,1,2,0,2,1,2,3,3,2,1,3,3,2,3,3,1,3,2,3,4,2,8,1,1.8,-1.569,5,7.32,42.049,39.706,46.52,35.76,1,41.00875,-0.842238674,4,0,2,1,1,1,2,1,1,2,2,3,6,4,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.75, , , , ,39.84,42.15,41.51,40.95
2526745,25267,25,1,4,1,5,6,2,3,3,1,2,3,3,2,3,3,2,3,3,5,5,3,4,1,3.3,1.099,11,81.87,32.438,49.059,42.231,43.515,5,41.81075,0.032951248,1,2,1,1,1,0,0,1,1,1,0,0,4,7,6,5,4,4,2,4,4,1,2,2,3,1,2,3,2,3,3,4,4,4,4,5,4,5,4,4,5,3,0,0,0,1,1,5.5,0.42,0.15,0.05,0.29,37.2,50.98,52.02,48.7
2526789,25267,25,2,1,1,1,3,1,4,4,1,1,3,3,1,3,3,2,4,3,6,6,2,4,1,4,1.043,13,66.09,54.775,66.583,57.816,67.761,5,61.73375,0.902990278,1,6,1,2,1,2,1,2,1,2,1,1,8,8,8,8,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,3,0,1,0,3,1,8,-0.73,-0.68,0.03,0.07, , , , 
2527009,25270,25,2,4,1,4,4,1,4,3,2,2,3,3,3, ,2,2,2,3,4,4,2,2,5,2.5,0.438,10,66.09,39.883,58.704,35.512,45.371,3,44.8675,-0.510162524,3,1, , ,1,0,1,1,1,0,2,0,5,4,6,1,2,3,2,3,3,2,2,3,3,2,2,2,2,3,2,5,5,4,5,4,4,4,3,4,5,3,1,3,0,2,2,4,-0.33,-0.45,0.03,-0.14,39.54,42.99,37.26,34.18
2527053,25270,25,1,4,1,4,6,1,4,4,1,1,3,3,1,1,3,3,4,4,5,5,1,5,2,2.5,0.161,11,58.01,50.171,49.279,55.814,55.638,4,52.7255,0.721016904,1,1,1,1,1,0,1,1,1,0,1,1,5,5,7,6,4,4,2,4,4,1,2,1,3,3,2,4,3,1,4,5,2,4,4,4,1,4,4,2,5,5,2,3,0,4,2,5.75,-0.3,-0.47,-0.41,0.01,57.66,52.39,56.54,55.09
2528009,25280,25,1,4,1,4,5,2,2,4,1,1,3,3,1,3,3,2,4,4,5,5,0,4,1,4,0.408,9,70.6,58.971,49.059,60.39,55.747,4,56.04175,0.296521606,3,0,1,0,1,1,1,1,1,0,3,0,8,8,8,8,2,2,1,3,3,1,1,3,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,2,0,2,2,8,1.22,-0.29,-0.43,-0.31,53.57,53.75,63.96,60.03
2528043,25280,25,2,4,1,3,5,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,0,5,1,4,-1.569,5,7.32,67.499,66.583,51.238,60.881,1,61.55025,-0.221564252,0,2,0,1,0,1,0,1,0,1,0,1,6,8,7,7,3,4,2,3,3,2,2,3,3,2,2,3,2,3,3,5,3,3,4,3,4,3,3,4,5,3,0,2,0,1,1,7,-0.33,-0.28,0.03,0.07,59.68,56.96,61.74,65.21
2528063,25280,25,1,4,1,5,5,2,3,4,2,2,3,3, ,2,2,2,3,3,5,5,3,4,2,2.3,-0.683,7,27.41,46.381,44.272,55.672,41.002,3,46.83175,-0.284919152,6,7, , ,7,7,2,4,4,6,6,6, ,5,5,8,6,6,1,4,4,1,1,3,4,1,2,2,1,4,4,4,2,5,4,4,5,5,4,5,5,4,0,2,0,2,2,6,1.22,0.62,0.96,1.2,49.25,39.72,49.25,52.28
2531346,25313,25,1,4,1,4,2,1,4,3,1,1,4,4,1,4,4,1,4,3,6,6,2,5,1,4,-0.451,10,27.41,56.94,60.692,51.238,53.126,3,55.499,0.51271012,1,6,1,4,1,2,1,4, , ,1,3,7,7,7,8,6,6,1,4,3,1,1,3,3,1,3,4,2,4,3,5,5,5,5,5,5,5,5,5,5,5,0,1,0,4,3,7.25,1.22,1.14,0.03,0.28,56.73,61.61,51.81,50.33
2531348,25313,25,2,4,1,3,3,2,3,3,2,2,2,3,2,2,2,2,3,2, , ,1,4,1,3.8,-0.197,11,7.32,48.412,49.059,53.383,46.026,3,49.22, ,0,1,1,1,1,1,1,1, , ,1,1,4,6, ,6,3,5,2,3,3,2,2,3,3,2,2,2,2,3,3,5,4,4,4,4,4,4,3,4,4,4,0,1,0,5,3,5.333333333,-0.33,-0.45,0.03,0.07,53.48,42.99,46.77,46.2
2531381,25313,25,2,4,1,2, ,2,3,3,2,2,3,4,1,3,4,2,4,3,5,5,2,6,1, ,-0.684,8,49.7,46.381,47.954,42.231,35.76,2,43.0815,-0.191030645,1,2,2,2,1,2,1,1, , ,0,0,5,5,6,6,3,4,2,3,3,3,2,3,3,2,2,3,2,4,2,4,1,3,3,3,4,3,3,4,4,3,2,2,0,4, ,5.5,-0.72,-0.32,0.03,-0.14,42.08,45.08,41.42,36.72
2531397,25313,25,2,3,0,6,6,1,3,4,1,2,3,3,1,3,4,3,4,2,5,5,1,4, ,2.5,-0.707,7,20.26,41.779,40.885,38.086,45.371,3,41.53025,-0.969303275,2,2,1,1,1,1,1,2, , ,2,2,5,7,4,5,6,6,1,4,4,2,2,3,3,2,4,3,2,4,2,5,5,5,5,5,3,2,5,5,5,5,0,0,0,1,2,5.25,0.06,0.5,0.5,0.31,47.95,40.84,39.02,42.68
2532144,25321,25,1,2,0,4,5,2,4,3,2,3,2,3,2,2,3,2,3,3,4,5,1,5,2,2.5,-0.067,11,56.33,50.713,40.885,46.807,51.269,3,47.4185,0.418080514,1,2,1,1,1,2,2,3,0,0,0,1,5,5,8,5,3,5,2,4,3,2,2,3,3,2,4,4,2,3,4,5,5,4,4,4,4,4,4,4,3,4,0,1,0,5,3,5.75,-0.33,0.25,0.03,0.48,51.07,48.61,50.1,56.36
2532148,25321,25,1,2,0, ,3,1,4,4,1,1,4,4,1,2,2,1,4,1,2,6,0,5,5,2.5,-0.392,5,56.33,50.713,43.241,49.238,43.515,3,46.67675,-1.169684313,0,3,1,4, , , , , , , , ,6, , , ,0, ,1,4,4,1,1,4,4,1,2,4,1,4,4,3,3,5,5,5,5,5,5,5,5,5,2,3,1,6,1, ,1.22,0.96,1.41,1.43,47.43,30.18,33.76,32.29
2532854,25328,25,1,2,0,4,5,1,2,4,1,2,3,4,1,4,4,2,1,3,5,5,1,4,1,2.5,-0.156,11,58.01,50.442,54.875,55.672,45.262,3,51.56275,0.493353478,1,1,1,1,1,1,0,1, , ,0,0,5,5, ,5,5,6,1,3,3,1,1,2,3,2,2,3,2,3,4,5,5,5,5,4,4,4,3,3,3,4,0,3,0,5,2,5,0.86,0.4,-0.43,0.04,54.04,60.65,57.31,51.44
2535481,25354,25,1,3,0,6, ,1,4,4,1,1,4,4,1,4,4,4,2,2,5,5,1,5,2,2.3,-0.941,5,49.7,33.52,44.493,35.368,44.279,2,39.415,-0.218180666,1,2,1,1,1,1,1,2,1,0,0,0,5,4,7,4,0,4,1,3,3,1,1,3,2,1, ,3,2,4,2,4,5,5,4,4,5,5,4,3,3,4,0,2,1,5,2,5,1.22,1.05,-0.43,-0.36,49.88,37.13,39.17,44.47
2536425,25364,25,2,4,1,2,4,2,4,4,2,2,2,3,2,2,2,2,3,4,3,4,2,7,1,3.3,-0.315,11,58.01,54.638,40.885,53.956,47.774,2,49.31325,-1.050413091,1,2,1,1,1,1,2,1,2,1,1,1,6,6,8,8,3,3,2,3,4,1,1,2,4,2,2,3,1,1,4,5,5,4,4,5,4,4,5,5,5,3,0,1,0,1,2,7,0.47,-0.2,0.5,0.76,40.66,48.9,39.94,49.48
2536606,25366,25,2,4,1,2,3,1,4,4,1,1,4,3,1,4,4,2,4,4,5,5,1,6,1,3.5,0.881,13,66.18,63.303,58.41,60.245,62.519,4,61.11925,0.883633637,7,5,3,1,3,3,3,2, , ,3,1,6,6,7,5,1,4,2,3,3,2,2,3,4,1,4,4,2,4,3,5,5,5,5,5,5,5,4,4,5,4,0,2,0,3,2,6,0.03,0.65,0.48,0.29,61.56,61.93,58.24,65.81
2536628,25366,25,2,4,1,1,3,1,3,3,1,1,3,4,1,2,2,2,4,2,5,5,1,6,1,4,0.98,12,70.6,50.713,59.588,48.951,51.269,4,52.63025,0.163044634,2,5,1,1,1,1,1,2, , ,1,1,8,8,8,8,2,4,2,3,3,2,2,3,3,2,4,3,2,4,3,5,5,5,5,5,5,5,5,5,5,3,0,1,0,1,1,8,-0.33,0.27,0.03,0.07,51.92,57.01,53.26,50.15
2537422,25374,25,2,4,1,2,2,2,3,4,1,2,3,2,2,2,1, ,1,3,4,4,2,3,5,3.5,-0.618,10,20.26,35.822,32.638,46.807,45.371,2,40.1595,-1.26357282,1,2,1,2,1,2, , , , , , ,5,6,6,6,4,6,2,4,4,2,2,2,1,2,2,2,3,3,4,5,4,5,5,5,5,5,5,4,5,4, , , ,4,2,5.75,-0.33,-0.45,-0.86,-0.22,49,37.89,42.31,45.5
2539475,25394,25,2,2,0,5,4,3,2,4,3,2,2,3,3,2,3,2,3,2,5, ,0,4,1,2.5,-1.034,7,25,48.277,44.345,44.662,45.153,2,45.60925,-1.138985127,1,3,0,0,0,1,0,2,0,2,0,1,8,5,5,5,2,0,2,4,4,3,2,4,4,2,4,4,2,4,3,4,4,4,3,4,4,4,4,4,5,4,0, ,0,3,2,5.75,-0.72,0.22,1.41,0.97,58.66,37.56,37.21,32.18
2540052,25400,25,1,4,1,4,3,2,3,2,2,2,3,3,2,3,3,2,4,3,5,5,3,2,4,3.8,-0.547,10,7.32,58.971,48.175,50.953,56.511,3,53.6525,0.623446864,4,3,1,2, , ,1,2, , ,2,3,5,4, , ,4,2,1,3,3,2,2,3,3,2,3,3,2,3,2,4,4,3,3,3,3,3,3,3,4,4,0,2,0,1,2,4.5,0.06,0.13,0.03,-0.14,38.18,52.2,53.15,51.02
2540213,25402,25,1,2,0,2,5,1,3,4,1,1,4,3,2,3,2,2,4,4,2,2,1,8,1,2.5,-1.22,7,27.41,52.879,31.533,46.664,48.647,1,44.93075,-1.737825999,1,3,0,1,1,2,1,2,1,2,0,0,5,6,7,6,2,4,1,4,4,1,1,2,4,1,4,4,1,4,4,5,1,5,4,3,4,3,3,2,4,5,0,3,1,1,1,6,1.22,1.33,0.5,0.97,48.55,42.65,58.49,50.88
2540242,25402,25,2,2,0,2, ,2,3,2,2,2,4,3,2,2,2,4,2,2,6,6,1,10,1,3.3,-1.106,8,27.41,38.124,39.56,47.093,32.265,1,39.2605,-0.453339524,1,2,1,1, , ,1,1,1,1,2,1,8,7,7,7,3,5,2,3,3,2,2,3,3,3,3,3,2,3,2,4,3,3,4,3,3,3,3,3,3,3,0,0,0,6,2,7.25,-0.69,-0.31,0.03,-0.14,40.31,43.99,41,40.09
2544147,25441,25,1,4,1,2, ,2,3,3,3,2,2,1,2,2,2,3,3,2,4,5,0,4,1,3,-0.298,10,56.33,48.277,50.163,50.953,40.675,3,47.517,-0.947304146,1,2,1,1,1,0,1,1, , ,2,1,6,7, ,6,3,6,1,2,2,1,1,3,3,1,3,4,2,3,2,5,5,5,5,5,5,5,4,5,5,5,0,2,0,1,3,6.333333333,1.22,0.96,-0.45,-0.59,45.76,55.22,52.25,47.89
2544153,25441,25,2,4,1,5,6,2,3,3,1,2,3,4,1,1,3,3,4,4,6,5,3,6,1,2.5,0.621, ,66.09,44.079,43.02,44.662,46.245,5,44.5015,0.601447735,4,5,4,2,4,2,4,2,4,1,3,1,8,6,4,4,6,6,1,4,4,1,1,4,4,1,4,4,1,4,4,5,5,3,4,4,5,4,3,3,5,5,0,3,0,5,2,5.5,1.22,1.33,1.41,1.43,45.21,53.55,43.44,47.22
2544177,25441,25,2,4,1,5,6,1,4,3,2,2,3,3,2,3,3,2,4,3, ,3, ,2,5, ,-1.578,5,15.57,31.49,42.136,42.375,31.392,1,36.84825,-0.435630659,3,1,1,1,1,1,0,0, , ,2,2,3,7, ,3,6,6,2,4,3,1,1,2,3,3,2,2,2,3,2,4,3,3,3,4,4,4,3,3,4,5,0,1,0,3,2,4.333333333,0.11,-0.2,-0.43,-0.15,45.94,39.3,43.72,42.46
2545063,25450,25,1,2,0, , ,2,3,3,1,1,2,3,1,2,2,3,2,1,5,6,1,3,1,2.5,-1.171,6,25,35.687,39.56,37.942,38.272,1,37.86525,0.020006977,2,1,2,1,0,0,1,0, , ,0,1, , , ,8,2, ,1,4,4,2,1,4,4,1,2,2,1,4,3,4,4,5,5,5,5,5,5,5,5,5,0,1, ,6,1, ,0.83,0.4,1.41,1.23,35.18,35.4,33.99,32.51
2545441,25454,25,1,2,0,5,3,1,4,4,1,1,4,4,1,3,4,1,4,2,5,5,1,4,1,3.8,-0.535,11,27.41,37.718,45.671,35.226,43.624,3,40.55975,0.914167243,3,2,1,1,0,0,2,2, , ,3,2,5,6,6,7,3,2,1,2,3,2,2,1,3,2,2,2,1,3,3,4,3,3,3,4,4,4,4,3,4,4,1,3,1,2,2,6,0.06,-0.23,-0.89,-0.35,40.3,49.7,47.44,43.15
2545446,25454,25,2,4,1,1,3,2,4,4,2,2,2,1,2,2,3,3,3,2, ,5,2,5,5,3.3,-1.417,4,15.57,53.014,47.954,49.667,51.815,2,50.6125,0.105361006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.11,0.52,0.96,0.53,55.03,45.63,49.06,46.28
2545651,25456,25,2,4,1,5,5,2,1,3,1,2,2,4,2,2,2,2,3,4, ,6,0,2,5,3.5,-0.142,7,56.33,45.975,49.059,55.527,60.77,3,52.83275,-0.483873131,5,2,2,3,1,0,1,1, , ,1,0,3,7,8,7,3,0,1,1,2,1,2,3,4,2,2,2,1,4,3,5,4,5,5,5,5,3,4,4,5,4,0,3,0,5,2,6.25,0.45,0.18,0.01,-0.11,55.54,47.06,58.21,47.81
2545665,25456,25,1,4,1,2,3,2,3,4,2,2,3,3,2,2,2,3,3,4, ,5,1,4,5,3.8,-0.707,7,20.26,56.94,57.526,52.811,59.898,3,56.79375,0.847428757,2,5,1,3,2,1,3,3, , ,2,1,8,6, ,5,3,4,1,3,4,1,3,4,4,1,4,4,1,4,4,5,5,5,5,5,5,5,5,5,5,5,0,1,0,2,2,6.333333333,0.41,0.86,1.41,1.22,47.37,47.68,55.17,53.98
2545678,25456,25,1,4,1,2,5,1,4,3,2,2,4,3,1,4,3,2,4,3,4,4,1,4,1,2,-0.534,9,66.18,50.307,41.842,44.52,54,1,47.66725,-0.349535531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.47,0.9,0.5,0.3,47.01,45.22,45.96,42.13
2545684,25456,25,1,4,1, , ,2,3,3,2,2,2,3,3,2,3,2,3,3,5,5,1,4,1,3.3,0.225,10,56.33,65.334,58.337,66.966,66.013,3,64.1625,0.592913257,5,2,3,1,2,1,3,0,3,0,2,0,5,7,8,7,1,2,2,2,4,1,1,3,3,2,3,4,2,3,3,5,4,5,5,5,4,4,5,5,5,5,0,2,0,4,2,6.75,0.47,0.53,0.5,0.09,56.91,30.18,48.26,35.75
2546079,25460,25,1,4,1,6, ,2,2,1,4,3,2,2,2,1,1,2,1,1,5,5,1,3,2,2.8,0.247,10,61.32,46.787,45.45,57.959,41.658,3,47.9635,-0.154825766,0,1,1,1,0,1,1,2, , ,0,1,5,4, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , ,47.95,50.07,35.98,34.79
2546494,25464,25,1,3,0,6,5,1,4,4,1,1,4,3,1,4,4,1,4,1,6, ,2,5,4,2.8,-1.043,7,15.57,50.577,45.524,35.512,41.658,3,43.31775,0.812485358,1,3,1,1,1,1,1,1,1,1,1,1,4,6,8,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , 
2550668,25506,25,1,4,1,6,6,2,3,3,2,2,3,3,2,4,4,2,2,3, , ,1,4,1,2.8,-0.119,11,56.33,35.687,37.497,55.956,52.143,3,45.32075, ,1,2,1,1,1,1,1,2,1,2,0,1,5,4,5,6,4,5,2,2,2,2,1,3,3,2,2,3,2,3,3,5,5,4,4,4,4,4,4,4,4,3,0,1,0,1,2,5,0.07,-0.05,-0.45,-0.38,46.76,40.02,47.73,55.72
2552014,25520,25,1,4,1,3,6,1,3,4,2,1,3,4,1,3,3,1,4,4,5,6,0,5,1,1.6,1.152,12,81.87,53.014,51.414,58.53,55.747,5,54.67625,0.570914128,3,1,0,1,0,1,0,0, , ,0,2,7,3,2,5,2,2,2,4,3,2,2,2,3,2,3,3,2,4,4,4,4,3,4,4,4,4,2,4,4,4,0,3,1,1,1,4.25,-0.33,0.09,-0.43,0.26,47.79,49.11,59,51.75
2552041,25520,25,1,5,0,4,6,1,3,4,1,1,3,4,1,3,3,2,4,2,6,6,1,5,1,3,0.438,11,66.18,35.416,37.351,42.231,32.265,3,36.81575,0.973112351,2,3,1,1,1,1,1,1, , ,1,1,5,5, ,5,3,3,1,4,3,1,1,4,4,1,4,4,2,4,3,5,5,5,5,5,5,4,3,3,5,5, , , , , ,5,1.22,1.33,0.94,0.73,43.63,38.34,51.3,45.2
2553016,25530,25,2,4,1,2,1,1,3,4,2,1,3,4,1,3,2,1,4,3,4,4,0,5,1,3.5,0.651,15,66.09,56.94,50.089,54.098,50.396,3,52.88075,0.334848592,3,0,1, , , ,1, , , ,1, ,5,5,5,5,4,6,1,4,3,1,1,3,3,1,3,4,1,4,3,5,5,5,5,5,5,5,5,5,5,4,0,2,0,6,3,5,1.22,1.14,0.03,0.53,57.37,58.29,45.25,49.03
2553126,25531,25,1,3,0,3,2,1,4,4,1,1,4,4,1,4,4,2,4,3,6,6,1,5,1,2,-1.513,4,27.41,36.093,42.873,30.365,41.439,1,37.6925,-0.581145224,2,3,2,3,0,1,2,4,1,0,3,5,4,3,5,2,3,0,1,4,3,1,1,3,3,1,3,4,1,4,4,3,2,4,4,3,3,3, , , , ,0,0,0,3,2,3.5,1.22,1.14,0.03,0.74,37.82,36.81,32.83,41.71
2553623,25536,25,2,2,0,1, ,1,2,3,1,1,2,1,1,2,2,2,3,1,5,5,2,7,1,1.6,-1.475,6,7.32,28.512,32.564,28.792,31.719,1,30.39675,-1.498731678,1,2,1,2,1,1,1,0,1,2,1,2,1,1,4,4,3,5,2,3,4,1,1,3,1,2,1,1,3,1,1,5,3,5,3,5,5,5,3,5,5,5,0,1,0,1,2,2.5,0.47,-0.73,-0.41,-0.81,35.9,38.33,32.83,34.75
2553639,25536,25,2,2,0,5,6,2,3,3,1,3,2,2,1,2,1,2,4,2,5,5,1,7,1,3.3,-1.533,4,20.26,52.067,52.74,44.804,46.136,1,48.93675,-0.938769668,1,2,1,1,1,1,0,1,1,1,1,2,6,5,6,6,4,6,1,2,3,2,2,3,3,2,3,3,2,4,2,5,5,5,5,5,4,4,4,4,5,5,0,2,0,2,2,5.75,0.06,0.31,0.03,-0.35,49.86,47.51,40.73,46.73
2553679,25536,25,1,3,0,5,6,2,4,3,1,1,3,2,2,2,4,2,4, ,6,6,1,5,2,2.5,-0.271,7,56.33,46.516,56.053,55.672,55.747,3,53.497,-0.716909882,5,3,3,0,2,1,2,3,2,1,1,1,5,5,6,7,4, ,2,4,4,1,2,2,3,1,3,4,2,3,3,5,5,5,5,5,5,5,5,5,4,5,0,2,1,6,3,5.75,0.42,0.5,0.05,0.29,59.7,58.75,59.75,55.07
2554542,25545,25,1,4,1,1,2,2,3,3,2,1,3,3,2,2,2,1,3,2,6,6, ,5,1,4,0.562,11,49.7,59.105,64.227,60.819,58.149,4,60.575,0.191456134,3,3,1,1,1,0,1,2,1,1,2,1,8,8,8,8,1,1,1,4,4,2,1,4,4,1,3,3,2,4,3,5,5,5,5,5,5,5,5, , , ,1,2,0,3,2,8,0.83,0.75,1.41,0.97,45.02,55.24,51.64,49.8
2554573,25545,25,1,2,0,3,3, , , , , , , , , , , , , , , , ,4,1,2.3,-0.485,10,49.7,52.473,56.422,44.662,45.371,1,49.732, ,3,1,1,1,1,0,1,1,1,0,2,1,6,4,8,6, , ,2,2,4,2,2,3,2,2,2,4,2,4,3,5,4,4,4,4,5,5,3,4,5,4,0,2,0,2,2,6,-0.33,0.08,0.05,-0.13,43.61,56.24,40.93,44.38
